time_ms,ax_raw_mps2,ay_raw_mps2,az_raw_mps2,ax_kf_mps2,ay_kf_mps2,az_kf_mps2,vx_2state_kf_lightlpf_mps,vy_2state_kf_lightlpf_mps,vz_2state_kf_lightlpf_mps,v_mag
450939.000000,0.100000,0.020000,0.000000,0.000000,0.000000,-0.000000,0.000552,0.000308,-0.000541,0.000832
450956.000000,0.090000,0.030000,0.000000,0.000000,0.000000,-0.000000,0.000531,0.000318,-0.000517,0.000807
450973.000000,0.060000,0.020000,0.010000,0.000000,0.000000,-0.000000,0.000391,0.000285,-0.000457,0.000665
450987.000000,0.090000,0.020000,0.000000,0.000000,0.000000,-0.000000,0.000431,0.000273,-0.000474,0.000696
451004.000000,0.110000,0.050000,-0.010000,0.000000,0.000000,-0.000000,0.000533,0.000371,-0.000512,0.000827
451018.000000,0.080000,0.020000,-0.020000,0.000000,0.000000,-0.000000,0.000487,0.000328,-0.000577,0.000823
451035.000000,0.090000,0.050000,0.000000,0.000000,0.000000,-0.000000,0.000467,0.000390,-0.000524,0.000803
451051.000000,0.080000,0.020000,0.000000,0.000000,0.000000,-0.000000,0.000420,0.000319,-0.000482,0.000715
451065.000000,0.090000,0.020000,0.000000,0.000000,0.000000,-0.000000,0.000438,0.000275,-0.000470,0.000699
451080.000000,0.080000,0.040000,-0.010000,0.000000,0.000000,-0.000000,0.000412,0.000324,-0.000499,0.000724
451094.000000,0.080000,0.030000,-0.010000,0.000000,0.000000,-0.000000,0.000392,0.000323,-0.000516,0.000724
451108.000000,0.090000,0.050000,-0.030000,0.000000,0.000000,-0.000000,0.000417,0.000390,-0.000598,0.000827
451125.000000,0.060000,0.040000,-0.010000,0.000000,0.000000,-0.000000,0.000302,0.000379,-0.000548,0.000731
451139.000000,0.090000,0.040000,0.000000,0.000000,0.000000,-0.000000,0.000347,0.000373,-0.000484,0.000703
451153.000000,0.090000,0.040000,-0.030000,0.000000,0.000000,-0.000000,0.000392,0.000373,-0.000559,0.000778
451165.000000,0.090000,0.030000,0.000000,0.000000,0.000000,-0.000000,0.000417,0.000339,-0.000511,0.000741
451181.000000,0.060000,0.010000,-0.020000,0.000000,0.000000,-0.000000,0.000300,0.000223,-0.000522,0.000642
451195.000000,-0.140000,-0.120000,0.010000,0.000000,0.000000,-0.000000,-0.000507,-0.000320,-0.000423,0.000734
451210.000000,0.160000,0.060000,0.000000,0.062462,0.000000,-0.000000,0.000080,-0.000003,-0.000389,0.000397
451225.000000,0.090000,0.050000,0.000000,0.038078,0.000000,-0.000000,0.000293,0.000228,-0.000372,0.000526
451237.000000,0.080000,0.060000,0.000000,0.023213,0.000000,-0.000000,0.000333,0.000377,-0.000372,0.000625
451249.000000,0.030000,0.030000,0.000000,0.014151,0.000000,-0.000000,0.000165,0.000360,-0.000378,0.000548
451263.000000,0.010000,-0.010000,-0.030000,0.008626,0.000000,-0.000000,-0.000049,0.000165,-0.000486,0.000515
451277.000000,0.010000,-0.010000,0.010000,0.005259,0.000000,-0.000000,-0.000170,0.000034,-0.000398,0.000434
451291.000000,0.070000,0.010000,0.000000,0.003206,0.000000,-0.000000,-0.000002,0.000042,-0.000362,0.000365
451305.000000,0.080000,0.040000,-0.010000,0.001954,0.000000,-0.000000,0.000161,0.000174,-0.000383,0.000450
451321.000000,0.060000,0.010000,0.010000,0.001191,0.000000,-0.000000,0.000174,0.000144,-0.000313,0.000386
451335.000000,0.140000,0.020000,0.020000,0.000726,0.000000,-0.000000,0.000457,0.000149,-0.000234,0.000535
451349.000000,-0.050000,0.020000,0.050000,0.000443,0.000000,-0.000000,-0.000054,0.000156,-0.000077,0.000182
451365.000000,0.350000,0.090000,0.140000,0.136906,0.000000,-0.000000,0.003182,0.000421,0.000368,0.003231
451382.000000,0.240000,0.140000,-0.030000,0.177153,0.000000,-0.000000,0.006560,0.000762,-0.000024,0.006604
451396.000000,0.170000,0.040000,0.000000,0.174360,0.000000,-0.000000,0.008641,0.000593,-0.000188,0.008664
451413.000000,0.090000,0.030000,0.000000,0.106292,0.000000,-0.000000,0.009961,0.000381,-0.000259,0.009972
451427.000000,0.200000,0.130000,0.020000,0.142875,0.000000,-0.000000,0.011828,0.000647,-0.000214,0.011847
451441.000000,0.050000,-0.020000,-0.040000,0.087098,0.000000,-0.000000,0.012458,0.000297,-0.000400,0.012468
451454.000000,0.150000,0.080000,-0.010000,0.111654,0.000000,-0.000000,0.013609,0.000397,-0.000420,0.013622
451466.000000,0.150000,0.050000,0.000000,0.126624,0.000000,-0.000000,0.014829,0.000399,-0.000379,0.014839
451482.000000,0.110000,0.070000,0.000000,0.077191,0.000000,-0.000000,0.016069,0.000446,-0.000327,0.016078
451496.000000,0.100000,0.050000,-0.010000,0.047057,0.000000,-0.000000,0.001144,0.000400,-0.000338,0.001258
451513.000000,0.060000,0.030000,0.000000,0.028686,0.000000,-0.000000,0.000401,0.000273,-0.000300,0.000570
451527.000000,0.070000,0.040000,0.000000,0.017488,0.000000,-0.000000,0.000199,0.000245,-0.000283,0.000424
451541.000000,0.050000,-0.010000,0.000000,0.010661,0.000000,-0.000000,0.000049,0.000055,-0.000276,0.000286
451555.000000,0.100000,-0.040000,-0.070000,0.006499,0.000000,-0.000000,0.000153,-0.000184,-0.000530,0.000582
451570.000000,-0.010000,-0.020000,-0.010000,0.003962,0.000000,-0.000000,-0.000175,-0.000247,-0.000470,0.000558
451585.000000,0.180000,0.160000,0.000000,0.072685,0.062462,-0.000000,0.000313,0.000416,-0.000358,0.000632
451599.000000,0.060000,0.030000,0.000000,0.044310,0.038078,-0.000000,0.000220,0.000370,-0.000295,0.000522
451613.000000,0.160000,0.060000,0.000000,0.089474,0.023213,-0.000000,0.000475,0.000379,-0.000263,0.000662
451625.000000,0.120000,0.110000,0.020000,0.054544,0.014151,-0.000000,0.000511,0.000569,-0.000179,0.000786
451637.000000,0.130000,0.050000,-0.050000,0.033251,0.008626,-0.000000,0.000550,0.000496,-0.000376,0.000830
451649.000000,0.140000,0.080000,0.000000,0.020270,0.005259,-0.000000,0.000604,0.000522,-0.000346,0.000870
451665.000000,0.040000,0.000000,-0.010000,0.012357,0.003206,-0.000000,0.000222,0.000214,-0.000316,0.000442
451681.000000,0.040000,-0.030000,0.000000,0.007533,0.001954,-0.000000,-0.000024,-0.000095,-0.000256,0.000274
451695.000000,0.100000,0.030000,-0.020000,0.004592,0.001191,-0.000000,0.000083,-0.000035,-0.000301,0.000315
451711.000000,0.060000,0.080000,0.000000,0.002799,0.000726,-0.000000,0.000030,0.000229,-0.000256,0.000345
451725.000000,0.110000,0.100000,-0.010000,0.001707,0.000443,-0.000000,0.000168,0.000458,-0.000262,0.000554
451739.000000,0.100000,0.050000,0.000000,0.001040,0.000270,-0.000000,0.000231,0.000404,-0.000233,0.000521
451753.000000,0.100000,0.080000,0.000000,0.000634,0.000165,-0.000000,0.000256,0.000449,-0.000211,0.000558
451767.000000,0.110000,0.010000,-0.010000,0.000387,0.000100,-0.000000,0.000301,0.000222,-0.000235,0.000442
451783.000000,0.100000,0.020000,0.000000,0.000236,0.000061,-0.000000,0.000281,0.000091,-0.000209,0.000362
451796.000000,0.160000,0.070000,-0.030000,0.062606,0.000037,-0.000000,0.000484,0.000218,-0.000301,0.000611
451813.000000,0.090000,0.090000,-0.020000,0.038165,0.000023,-0.000000,0.000349,0.000395,-0.000322,0.000618
451827.000000,0.140000,0.130000,-0.060000,0.023266,0.000014,-0.000000,0.000433,0.000632,-0.000473,0.000900
451841.000000,0.170000,0.080000,-0.110000,0.080549,0.000008,-0.000000,0.001633,0.000597,-0.000763,0.001899
451855.000000,-0.040000,-0.060000,0.010000,0.049104,0.000005,-0.000000,0.000893,0.000021,-0.000490,0.001019
451872.000000,0.070000,0.040000,-0.030000,0.029934,0.000003,-0.000000,0.000597,0.000005,-0.000395,0.000716
451886.000000,0.170000,0.090000,0.000000,0.084614,0.000002,-0.000000,0.001483,0.000241,-0.000270,0.001526
451900.000000,0.160000,0.070000,0.000000,0.114044,0.000001,-0.000000,0.002609,0.000333,-0.000195,0.002637
451915.000000,0.100000,0.060000,-0.010000,0.069523,0.000001,-0.000000,0.003263,0.000324,-0.000191,0.003284
451932.000000,0.060000,0.070000,0.020000,0.042382,0.000000,-0.000000,0.003340,0.000332,-0.000075,0.003357
451946.000000,0.080000,0.020000,-0.030000,0.025836,0.000000,-0.000000,0.003435,0.000164,-0.000192,0.003444
451963.000000,0.020000,-0.010000,0.010000,0.015750,0.000000,-0.000000,0.002848,-0.000075,-0.000127,0.002852
451979.000000,0.010000,-0.020000,-0.010000,0.009602,0.000000,-0.000000,0.000127,-0.000236,-0.000149,0.000306
451993.000000,0.070000,0.020000,0.000000,0.005853,0.000000,-0.000000,-0.000050,-0.000171,-0.000134,0.000223
452007.000000,0.130000,0.090000,-0.010000,0.003568,0.000000,-0.000000,0.000155,0.000149,-0.000159,0.000268
452024.000000,0.050000,0.030000,0.000000,0.002175,0.000000,-0.000000,0.000011,0.000128,-0.000132,0.000185
452038.000000,0.070000,0.040000,0.000000,0.001326,0.000000,-0.000000,-0.000023,0.000120,-0.000117,0.000169
452052.000000,0.090000,0.060000,-0.040000,0.000808,0.000000,-0.000000,0.000041,0.000191,-0.000257,0.000323
452066.000000,0.140000,0.060000,-0.040000,0.000493,0.000000,-0.000000,0.000274,0.000238,-0.000352,0.000506
452084.000000,0.170000,0.030000,0.000000,0.066666,0.000000,-0.000000,0.001732,0.000133,-0.000226,0.001752
452098.000000,0.090000,0.060000,0.000000,0.040641,0.000000,-0.000000,0.002220,0.000182,-0.000154,0.002233
452114.000000,0.050000,0.050000,0.010000,0.024775,0.000000,-0.000000,0.002108,0.000186,-0.000074,0.002118
452126.000000,0.050000,-0.030000,0.050000,0.015103,0.000000,-0.000000,0.001874,-0.000093,0.000103,0.001879
452140.000000,0.080000,0.060000,-0.020000,0.009207,0.000000,-0.000000,0.001841,0.000029,-0.000031,0.001842
452154.000000,0.090000,0.010000,0.010000,0.005613,0.000000,-0.000000,0.000220,-0.000038,-0.000033,0.000225
452168.000000,0.090000,0.000000,0.000000,0.003422,0.000000,-0.000000,0.000131,-0.000134,-0.000056,0.000195
452185.000000,0.070000,0.030000,0.000000,0.002086,0.000000,-0.000000,0.000033,-0.000072,-0.000069,0.000105
452199.000000,0.090000,0.070000,0.000000,0.001272,0.000000,-0.000000,0.000056,0.000119,-0.000075,0.000151
452214.000000,0.080000,0.040000,-0.030000,0.000775,0.000000,-0.000000,0.000043,0.000132,-0.000191,0.000236
452228.000000,0.100000,0.030000,-0.010000,0.000473,0.000000,-0.000000,0.000106,0.000082,-0.000190,0.000232
452244.000000,0.080000,0.030000,0.000000,0.000288,0.000000,-0.000000,0.000072,0.000043,-0.000134,0.000158
452256.000000,0.070000,0.040000,-0.030000,0.000176,0.000000,-0.000000,0.000013,0.000062,-0.000208,0.000218
452273.000000,0.030000,0.030000,0.010000,0.000107,0.000000,-0.000000,-0.000186,0.000039,-0.000111,0.000220
452288.000000,0.040000,0.030000,0.000000,0.000065,0.000000,-0.000000,-0.000258,0.000024,-0.000080,0.000271
452302.000000,0.150000,0.050000,-0.020000,0.058598,0.000000,-0.000000,0.000116,0.000090,-0.000144,0.000205
452316.000000,0.090000,0.060000,-0.020000,0.035722,0.000000,-0.000000,0.000155,0.000173,-0.000191,0.000301
452332.000000,0.170000,0.050000,0.010000,0.088143,0.000000,-0.000000,0.000438,0.000179,-0.000095,0.000483
452346.000000,0.100000,0.030000,0.000000,0.053733,0.000000,-0.000000,0.000353,0.000102,-0.000069,0.000374
452363.000000,0.110000,0.040000,0.000000,0.032756,0.000000,-0.000000,0.000289,0.000082,-0.000058,0.000306
452377.000000,-0.110000,0.040000,0.020000,0.019969,0.000000,-0.000000,-0.000533,0.000080,0.000017,0.000539
452391.000000,0.190000,0.040000,0.000000,0.086347,0.000000,-0.000000,0.000017,0.000081,-0.000007,0.000083
452405.000000,0.110000,0.040000,-0.030000,0.052638,0.000000,-0.000000,0.000188,0.000081,-0.000142,0.000250
452421.000000,0.170000,0.050000,-0.030000,0.098455,0.000000,-0.000000,0.001370,0.000117,-0.000229,0.001394
452435.000000,0.150000,0.050000,0.000000,0.118577,0.000000,-0.000000,0.002375,0.000139,-0.000158,0.002385
452449.000000,0.070000,0.050000,-0.010000,0.072286,0.000000,-0.000000,0.002588,0.000151,-0.000139,0.002596
452464.000000,0.140000,0.070000,-0.030000,0.044067,0.000000,-0.000000,0.003297,0.000229,-0.000207,0.003311
452478.000000,0.090000,0.060000,0.010000,0.026863,0.000000,-0.000000,0.003602,0.000240,-0.000104,0.003612
452492.000000,0.000000,0.050000,0.010000,0.016376,0.000000,-0.000000,0.002919,0.000202,-0.000027,0.002926
452506.000000,0.090000,0.030000,-0.010000,0.009983,0.000000,-0.000000,0.000282,0.000099,-0.000061,0.000305
452523.000000,0.070000,0.050000,0.000000,0.006086,0.000000,-0.000000,0.000027,0.000104,-0.000052,0.000119
452537.000000,0.060000,0.060000,0.010000,0.003710,0.000000,-0.000000,-0.000087,0.000156,-0.000008,0.000179
452551.000000,0.090000,0.030000,-0.020000,0.002262,0.000000,-0.000000,-0.000032,0.000082,-0.000090,0.000125
452564.000000,0.100000,0.000000,-0.010000,0.001379,0.000000,-0.000000,0.000054,-0.000083,-0.000113,0.000150
452578.000000,0.050000,0.030000,-0.010000,0.000840,0.000000,-0.000000,-0.000078,-0.000080,-0.000119,0.000163
452594.000000,0.020000,0.100000,0.020000,0.000512,0.000000,-0.000000,-0.000291,0.000212,-0.000001,0.000360
452608.000000,0.100000,0.080000,0.000000,0.000312,0.000000,-0.000000,-0.000115,0.000317,-0.000003,0.000337
452624.000000,0.110000,0.020000,-0.010000,0.000190,0.000000,-0.000000,0.000070,0.000125,-0.000054,0.000154
452638.000000,0.060000,0.030000,0.010000,0.000116,0.000000,-0.000000,-0.000019,0.000035,-0.000012,0.000041
452652.000000,0.070000,0.030000,-0.010000,0.000071,0.000000,-0.000000,-0.000061,-0.000008,-0.000052,0.000081
452666.000000,0.130000,0.050000,0.000000,0.000043,0.000000,-0.000000,0.000143,0.000047,-0.000047,0.000158
452683.000000,0.070000,0.080000,0.020000,0.000026,0.000000,-0.000000,0.000054,0.000203,0.000040,0.000214
452697.000000,0.070000,0.050000,0.010000,0.000016,0.000000,-0.000000,-0.000018,0.000182,0.000054,0.000191
452714.000000,0.070000,0.030000,-0.010000,0.000010,0.000000,-0.000000,-0.000061,0.000070,-0.000022,0.000095
452728.000000,0.090000,0.060000,0.000000,0.000006,0.000000,-0.000000,-0.000005,0.000117,-0.000032,0.000122
452744.000000,0.080000,0.090000,0.010000,0.000004,0.000000,-0.000000,-0.000000,0.000273,0.000006,0.000273
452758.000000,0.100000,0.010000,-0.040000,0.000002,0.000000,-0.000000,0.000070,0.000071,-0.000152,0.000182
452773.000000,0.100000,0.050000,0.000000,0.000001,0.000000,-0.000000,0.000117,0.000066,-0.000113,0.000176
452787.000000,0.080000,0.060000,0.050000,0.000001,0.000000,-0.000000,0.000065,0.000122,0.000114,0.000179
452804.000000,0.090000,0.030000,-0.020000,0.000001,0.000000,-0.000000,0.000060,0.000042,-0.000004,0.000073
452819.000000,0.090000,0.030000,0.000000,0.000000,0.000000,-0.000000,0.000063,-0.000011,-0.000025,0.000068
452835.000000,0.080000,0.000000,-0.010000,0.000000,0.000000,-0.000000,0.000027,-0.000152,-0.000065,0.000167
452863.000000,-0.010000,-0.370000,0.200000,0.000000,-0.144444,-0.000000,-0.000310,-0.008353,0.000652,0.008384
452875.000000,-0.100000,-0.200000,-0.090000,0.000000,-0.166132,-0.000000,-0.000800,-0.011397,0.000129,0.011426
452887.000000,-0.260000,0.580000,0.040000,-0.101501,0.125149,-0.000000,-0.004171,-0.007748,0.000137,0.008800
452900.000000,0.780000,-0.330000,-0.060000,0.242627,-0.052536,-0.000000,0.001107,-0.009900,-0.000162,0.009963
452915.000000,0.170000,0.040000,0.000000,0.214274,-0.032026,-0.000000,0.003883,-0.010611,-0.000145,0.011300
452932.000000,0.060000,0.000000,0.000000,0.130624,-0.019524,-0.000000,0.004594,-0.011292,-0.000090,0.012191
452946.000000,0.120000,0.000000,-0.040000,0.079630,-0.011902,-0.000000,0.005166,-0.011820,-0.000208,0.012902
452963.000000,0.050000,-0.040000,0.010000,0.048543,-0.007256,-0.000000,0.005023,-0.000889,-0.000099,0.005102
452975.000000,0.100000,-0.020000,-0.010000,0.029593,-0.004423,-0.000000,0.005164,-0.000546,-0.000098,0.005194
452989.000000,0.150000,0.020000,-0.010000,0.076598,-0.002696,-0.000000,0.000526,-0.000298,-0.000108,0.000614
453004.000000,0.020000,-0.110000,0.000000,0.046695,-0.001644,-0.000000,0.000016,-0.000638,-0.000074,0.000642
453018.000000,0.100000,0.000000,-0.020000,0.028466,-0.001002,-0.000000,0.000009,-0.000477,-0.000124,0.000493
453034.000000,0.100000,0.030000,0.060000,0.017353,-0.000611,-0.000000,0.000058,-0.000201,0.000144,0.000254
453048.000000,0.040000,-0.050000,0.040000,0.010579,-0.000372,-0.000000,-0.000130,-0.000346,0.000240,0.000441
453064.000000,0.150000,0.050000,0.000000,0.065007,-0.000227,-0.000000,0.000154,-0.000089,0.000123,0.000216
453078.000000,0.080000,-0.120000,0.000000,0.039629,-0.000138,-0.000000,0.000093,-0.000538,0.000042,0.000547
453092.000000,0.140000,0.000000,-0.040000,0.024158,-0.000084,-0.000000,0.000246,-0.000426,-0.000150,0.000514
453106.000000,0.030000,-0.100000,0.000000,0.014727,-0.000051,-0.000000,-0.000054,-0.000667,-0.000122,0.000680
453124.000000,0.090000,0.000000,0.010000,0.008978,-0.000031,-0.000000,-0.000048,-0.000421,-0.000033,0.000425
453138.000000,0.150000,0.000000,-0.030000,0.064031,-0.000019,-0.000000,0.000204,-0.000274,-0.000133,0.000366
453152.000000,0.070000,-0.050000,-0.020000,0.039034,-0.000012,-0.000000,0.000083,-0.000381,-0.000174,0.000427
453166.000000,0.130000,-0.010000,0.010000,0.023796,-0.000007,-0.000000,0.000193,-0.000319,-0.000077,0.000381
453183.000000,0.110000,0.010000,-0.010000,0.014506,-0.000004,-0.000000,0.000198,-0.000171,-0.000078,0.000273
453195.000000,0.080000,-0.040000,-0.010000,0.008843,-0.000003,-0.000000,0.000092,-0.000274,-0.000091,0.000303
453539.000000,0.000000,-0.030000,0.000000,0.005391,-0.000002,-0.000000,-0.000273,-0.000336,-0.000067,0.000438
453555.000000,0.200000,-0.110000,-0.020000,0.081364,-0.000001,-0.000000,0.000241,-0.000659,-0.000119,0.000712
453571.000000,-0.060000,-0.030000,0.000000,0.049600,-0.000001,-0.000000,-0.000378,-0.000532,-0.000076,0.000657
453585.000000,-0.170000,-0.100000,-0.020000,-0.036129,-0.000000,-0.000000,-0.001212,-0.000689,-0.000120,0.001400
453599.000000,0.070000,-0.010000,0.000000,-0.022025,-0.000000,-0.000000,-0.000835,-0.000477,-0.000080,0.000965
453614.000000,0.070000,-0.070000,0.000000,-0.013426,-0.000000,-0.000000,-0.000460,-0.000528,-0.000046,0.000702
453628.000000,0.110000,0.000000,0.010000,-0.008185,-0.000000,-0.000000,-0.000116,-0.000327,0.000009,0.000347
453642.000000,0.120000,0.030000,0.000000,-0.004990,-0.000000,-0.000000,0.000115,-0.000072,0.000005,0.000136
453655.000000,0.260000,0.070000,-0.020000,0.098459,-0.000000,-0.000000,0.001851,0.000220,-0.000077,0.001865
453669.000000,0.300000,0.140000,0.000000,0.177138,-0.000000,-0.000000,0.004547,0.000660,-0.000059,0.004595
453683.000000,0.080000,-0.030000,0.000000,0.107986,-0.000000,-0.000000,0.005336,0.000280,-0.000036,0.005344
453697.000000,0.050000,-0.020000,0.000000,0.065829,-0.000000,-0.000000,0.005259,0.000010,-0.000023,0.005259
453714.000000,0.060000,0.040000,0.000000,0.040130,-0.000000,-0.000000,0.004968,0.000095,-0.000015,0.004969
453728.000000,0.060000,0.010000,-0.010000,0.024464,-0.000000,-0.000000,0.004680,0.000067,-0.000049,0.004680
453740.000000,0.090000,0.020000,-0.010000,0.014913,-0.000000,-0.000000,0.000488,0.000077,-0.000072,0.000500
453753.000000,0.070000,-0.020000,-0.010000,0.009091,-0.000000,-0.000000,0.000113,-0.000059,-0.000087,0.000154
453765.000000,0.020000,-0.010000,0.020000,0.005542,-0.000000,-0.000000,-0.000209,-0.000118,0.000015,0.000240
453780.000000,0.050000,0.010000,0.020000,0.003379,-0.000000,-0.000000,-0.000299,-0.000066,0.000095,0.000321
453792.000000,0.030000,0.000000,-0.010000,0.002060,-0.000000,-0.000000,-0.000383,-0.000063,0.000025,0.000389
453804.000000,0.090000,0.030000,-0.040000,0.001256,-0.000000,-0.000000,-0.000226,0.000041,-0.000142,0.000270
453818.000000,0.090000,0.010000,-0.020000,0.000765,-0.000000,-0.000000,-0.000087,0.000044,-0.000182,0.000206
453834.000000,0.020000,-0.010000,0.000000,0.000467,-0.000000,-0.000000,-0.000276,-0.000046,-0.000102,0.000298
453848.000000,0.080000,0.020000,0.000000,0.000284,-0.000000,-0.000000,-0.000189,0.000009,-0.000050,0.000195
453864.000000,0.100000,0.030000,0.000000,0.000173,-0.000000,-0.000000,-0.000029,0.000094,-0.000022,0.000100
453878.000000,0.070000,0.010000,-0.020000,0.000106,-0.000000,-0.000000,-0.000051,0.000067,-0.000083,0.000118
453892.000000,0.070000,0.000000,-0.010000,0.000064,-0.000000,-0.000000,-0.000082,0.000003,-0.000091,0.000123
453906.000000,0.020000,-0.050000,0.000000,0.000039,-0.000000,-0.000000,-0.000286,-0.000223,-0.000052,0.000366
453925.000000,0.060000,0.010000,0.000000,0.000024,-0.000000,-0.000000,-0.000247,-0.000125,-0.000019,0.000278
453938.000000,0.090000,0.010000,0.000000,0.000015,-0.000000,-0.000000,-0.000113,-0.000057,-0.000007,0.000127
453952.000000,0.070000,0.010000,-0.030000,0.000009,-0.000000,-0.000000,-0.000094,-0.000016,-0.000113,0.000148
453966.000000,0.070000,0.070000,-0.020000,0.000005,-0.000000,-0.000000,-0.000095,0.000228,-0.000148,0.000288
453984.000000,0.100000,0.030000,-0.010000,0.000003,-0.000000,-0.000000,0.000023,0.000224,-0.000112,0.000252
453996.000000,0.110000,0.070000,-0.050000,0.000002,-0.000000,-0.000000,0.000120,0.000344,-0.000232,0.000431
454013.000000,0.070000,0.040000,-0.010000,0.000001,-0.000000,-0.000000,0.000029,0.000314,-0.000170,0.000358
454028.000000,0.100000,0.020000,-0.010000,0.000001,-0.000000,-0.000000,0.000073,0.000205,-0.000117,0.000247
454041.000000,0.050000,0.010000,0.000000,0.000000,-0.000000,-0.000000,-0.000069,0.000107,-0.000055,0.000139
454055.000000,0.080000,0.010000,0.000000,0.000000,-0.000000,-0.000000,-0.000065,0.000047,-0.000015,0.000081
454072.000000,0.060000,0.000000,0.030000,0.000000,-0.000000,-0.000000,-0.000117,-0.000024,0.000120,0.000169
454086.000000,0.040000,0.010000,0.000000,0.000000,-0.000000,-0.000000,-0.000222,-0.000022,0.000087,0.000239
454100.000000,0.060000,0.010000,-0.010000,0.000000,-0.000000,-0.000000,-0.000217,-0.000014,0.000015,0.000218
454113.000000,0.020000,0.000000,0.030000,0.000000,-0.000000,-0.000000,-0.000347,-0.000045,0.000116,0.000369
454125.000000,0.080000,0.040000,0.000000,0.000000,-0.000000,-0.000000,-0.000224,0.000075,0.000087,0.000252
454139.000000,0.050000,0.020000,0.000000,0.000000,-0.000000,-0.000000,-0.000223,0.000094,0.000050,0.000247
454153.000000,0.040000,0.040000,-0.030000,0.000000,-0.000000,-0.000000,-0.000271,0.000164,-0.000083,0.000327
454165.000000,0.020000,-0.020000,-0.010000,0.000000,-0.000000,-0.000000,-0.000375,-0.000005,-0.000094,0.000387
454180.000000,0.030000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000405,-0.000068,-0.000047,0.000413
454192.000000,0.060000,0.000000,0.010000,0.000000,-0.000000,-0.000000,-0.000303,-0.000085,0.000018,0.000316
454204.000000,0.090000,0.000000,-0.010000,0.000000,-0.000000,-0.000000,-0.000123,-0.000092,-0.000011,0.000154
454335.000000,0.040000,-0.010000,0.010000,0.000000,-0.000000,-0.000000,-0.000184,-0.000131,0.000033,0.000228
454349.000000,0.020000,0.010000,-0.010000,0.000000,-0.000000,-0.000000,-0.000322,-0.000079,-0.000007,0.000331
454362.000000,0.080000,0.010000,-0.010000,0.000000,-0.000000,-0.000000,-0.000185,-0.000041,-0.000039,0.000194
454388.000000,0.000000,0.010000,-0.020000,0.000000,-0.000000,-0.000000,-0.000322,-0.000011,-0.000084,0.000333
454400.000000,0.070000,0.020000,0.010000,0.000000,-0.000000,-0.000000,-0.000218,0.000028,-0.000014,0.000220
454413.000000,0.030000,0.010000,0.000000,0.000000,-0.000000,-0.000000,-0.000279,0.000021,0.000008,0.000280
454425.000000,0.090000,0.020000,0.000000,0.000000,-0.000000,-0.000000,-0.000115,0.000047,0.000014,0.000125
454437.000000,0.090000,0.030000,0.000000,0.000000,-0.000000,-0.000000,0.000012,0.000103,0.000017,0.000105
454449.000000,0.080000,-0.020000,-0.020000,0.000000,-0.000000,-0.000000,0.000048,-0.000041,-0.000055,0.000084
454462.000000,0.070000,0.000000,-0.010000,0.000000,-0.000000,-0.000000,0.000020,-0.000081,-0.000071,0.000110
454474.000000,0.060000,0.010000,0.020000,0.000000,-0.000000,-0.000000,-0.000039,-0.000054,0.000035,0.000075
454487.000000,0.050000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000118,-0.000065,0.000042,0.000141
454501.000000,0.050000,0.010000,-0.010000,0.000000,-0.000000,-0.000000,-0.000162,-0.000038,-0.000005,0.000167
454513.000000,0.070000,0.040000,0.000000,0.000000,-0.000000,-0.000000,-0.000111,0.000087,-0.000001,0.000141
454552.000000,0.040000,0.010000,0.000000,0.000000,-0.000000,-0.000000,-0.000117,0.000034,0.000006,0.000122
454564.000000,0.080000,0.030000,-0.020000,0.000000,-0.000000,-0.000000,-0.000053,0.000084,-0.000053,0.000113
454576.000000,0.050000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000104,0.000023,-0.000033,0.000111
454590.000000,-0.020000,0.010000,0.000000,0.000000,-0.000000,-0.000000,-0.000413,0.000003,-0.000008,0.000413
454602.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000531,-0.000037,0.000005,0.000532
454615.000000,0.040000,0.060000,-0.010000,0.000000,-0.000000,-0.000000,-0.000438,0.000157,-0.000024,0.000466
454632.000000,0.120000,0.010000,-0.010000,0.000000,-0.000000,-0.000000,-0.000014,0.000102,-0.000046,0.000113
454646.000000,0.060000,0.000000,-0.010000,0.000000,-0.000000,-0.000000,-0.000003,0.000013,-0.000056,0.000057
454661.000000,0.100000,0.010000,-0.010000,0.000000,-0.000000,-0.000000,0.000115,-0.000007,-0.000060,0.000130
454675.000000,0.070000,0.060000,-0.020000,0.000000,-0.000000,-0.000000,0.000079,0.000175,-0.000099,0.000216
454689.000000,0.030000,-0.010000,0.010000,0.000000,-0.000000,-0.000000,-0.000107,0.000041,-0.000013,0.000115
454702.000000,0.020000,0.000000,-0.010000,0.000000,-0.000000,-0.000000,-0.000262,-0.000032,-0.000024,0.000266
454714.000000,0.060000,0.000000,-0.030000,0.000000,-0.000000,-0.000000,-0.000208,-0.000068,-0.000113,0.000246
454731.000000,0.040000,0.030000,0.000000,0.000000,-0.000000,-0.000000,-0.000209,0.000034,-0.000058,0.000220
454747.000000,0.050000,0.030000,0.020000,0.000000,-0.000000,-0.000000,-0.000177,0.000098,0.000061,0.000211
454763.000000,0.090000,0.060000,-0.020000,0.000000,-0.000000,-0.000000,-0.000008,0.000240,-0.000019,0.000241
